Start Date,Name,Area,City,Postcode,Number Of Lettings,Hmo TypesDescription,,,
2015/2/5,69 Diana Street, Roath, Cardiff, CF24 4TT,7,Shared House,,,
2015/2/9,55 Moy Road, Roath, Cardiff, CF24 4SH,3,Shared House,,,
2015/2/11,69 Robert Street, Cathays, Cardiff, CF24 4PD,4,Shared House,,,
2015/2/16,42 Clive Street, Grangetown, Cardiff, CF11 7JB,8,Shared House,,,
2015/2/19,24 Malefant Street, Cathays, Cardiff, CF24 4QB,7,Shared House,,,
2015/2/19,127 Malefant Street, Cathays, Cardiff, CF24 4QF,5,Shared House,,,
2015/2/24,12 Richards Street, Cathays, Cardiff, CF24 4DA,8,Shared House,,,
2015/2/24,192 Rhymney Street, Cathays, Cardiff, CF24 4DJ,6,Shared House,,,
2015/2/24,187 Rhymney Street, Cathays, Cardiff, CF24 4DL,8,Shared House,,,
2015/2/24,21 Merthyr Street, Cathays, Cardiff, CF24 4JL,8,Shared House,,,
2015/2/24,63 Merthyr Street, Cathays, Cardiff, CF24 4JL,8,Shared House,,,
2015/2/24,20 Treherbert Street, Cathays, Cardiff, CF24 4JN,5,Shared House,,,
2015/2/24,24 Treherbert Street, Cathays, Cardiff, CF24 4JN,4,Shared House,,,
2015/2/24,78 Lisvane Street, Cathays, Cardiff, CF24 4LN,4,Shared House,,,
2015/2/24,9 Gwennyth Street, Cathays, Cardiff, CF24 4PH,4,Shared House,,,
2015/2/24,83 Tewkesbury Street, Cathays, Cardiff, CF24 4QR,3,Shared House,,,
2015/2/24,68 Dogfield Street, Cathays, Cardiff, CF24 4QZ,6,Shared House,,,
2015/2/24,58 Taff Embankment, Grangetown, Cardiff, CF11 7BG,3,Shared House,,,
2015/2/24,41 Richmond Road, Roath, Cardiff, CF24 3AR,4,Shared House,,,
2015/2/24,18 Arran Street, Roath, Cardiff, CF24 3HS,7,Shared House,,,
2015/2/24,160a City Road, Roath, Cardiff, CF24 3JE,6,Shared House,,,
2015/2/24,69 Mackintosh Place, Roath, Cardiff, CF24 4RL,6,Shared House,,,
2015/2/24,121 Mackintosh Place, Roath, Cardiff, CF24 4RN,4,Shared House,,,
2015/2/25,9 Senghennydd Road, Cathays, Cardiff, CF24 4AG,6,Shared House,,,
2015/2/25,6 Llantwit Street, Cathays, Cardiff, CF24 4AJ,8,Shared House,,,
2015/2/25,29 Thesiger Street, Cathays, Cardiff, CF24 4BP,6,Shared House,,,
2015/2/25,15 Mundy Place, Cathays, Cardiff, CF24 4BZ,5,Shared House,,,
2015/2/25,61 Woodville Road, Cathays, Cardiff, CF24 4FX,4,Shared House,,,
2015/2/25,37 Brithdir Street, Cathays, Cardiff, CF24 4LE,8,Shared House,,,
2015/2/25,86 Monthermer Road, Cathays, Cardiff, CF24 4QY,5,Shared House,,,
2015/2/25,27 Llanishen Street, Gabalfa, Cardiff, CF14 3QB,8,Shared House,,,
2015/2/25,20 Llanishen Street, Gabalfa, Cardiff, CF14 3QE,5,Shared House,,,
2015/2/25,37 Shirley Road, Roath, Cardiff, CF23 5HL,1,Shared House,,,
2015/2/25,5 Talworth Street, Roath, Cardiff, CF24 3EH,4,Shared House,,,
2015/2/25,69 Claude Road, Roath, Cardiff, CF24 3QB,7,Shared House,,,
2015/2/26,2 May Street, Cathays, Cardiff, CF24 4EW,8,Shared House,,,
2015/3/3,171 Inverness Place, Roath, Cardiff, CF24 4RX,,Shared House,,,
2015/3/3,56 Diana Street, Roath, Cardiff, CF24 4TW,5,Shared House,,,
2015/3/4,2 Lisvane Street, Cathays, Cardiff, CF24 4LL,4,Shared House,,,
2015/3/4,33 Plasnewydd Road, Roath, Cardiff, CF24 3EN,4,Shared House,,,
2015/3/4,2 Pen-Y-Wain Lane, Roath, Cardiff, CF24 4DQ,3,Shared House,,,
2015/3/4,3 Pen-y-wain Lane, Roath, Cardiff, CF24 4DQ,5,Shared House,,,
2015/3/13,15 Cosmeston Street, Cathays, Cardiff, CF24 4LP,1,Shared House,,,
2015/3/13,37 Elm Street, Roath, Cardiff, CF24 3QS,5,Shared House,,,
2015/4/2,First Floor Flat 27 Salisbury Road, Cathays, Cardiff, CF24 4AA,3,Flats Section 257,,,
2015/4/2,49 Cranbrook Street, Cathays, Cardiff, CF24 4AL,5,Shared House,,,
2015/4/2,53 Cranbrook Street, Cathays, Cardiff, CF24 4AL,5,Shared House,,,
2015/4/2,19b Miskin Street, Cathays, Cardiff, CF24 4AQ,3,Flats Section 257,,,
2015/4/2,3a Mundy Place, Cathays, Cardiff, CF24 4BZ,4,Shared House,,,
2015/4/2,63 May Street, Cathays, Cardiff, CF24 4EY,4,Shared House,,,
2015/4/2,3 Cyfarthfa Street, Roath, Cardiff, CF24 3HE,6,Shared House,,,
2015/4/2,50 Treharris Street, Roath, Cardiff, CF24 3HN,6,Shared House,,,
2015/4/2,240 City Road, Roath, Cardiff, CF24 3JJ,3,Shared House,,,
2015/4/2,10 Tulloch Street, Roath, Cardiff, CF24 3LU,7,Shared House,,,
2015/4/2,80 Partridge Road, Roath, Cardiff, CF24 3QY,3,Shared House,,,
2015/4/2,12 Moy Road, Roath, Cardiff, CF24 4SG,3,Shared House,,,
2015/4/2,59 Moy Road, Roath, Cardiff, CF24 4SH,5,Shared House,,,
2015/4/2,62 Alfred Street, Roath, Cardiff, CF24 4TZ,5,Shared House,,,
2015/4/10,59 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,4,Shared House,,,
2015/4/10,4 Monthermer Road, Cathays, Cardiff, CF24 4QW,7,Shared House,,,
2015/4/10,70 Angus Street, Roath, Cardiff, CF24 3LX,5,Shared House,,,
2015/4/13,43 Richards Street, Cathays, Cardiff, CF24 4DB,7,Shared House,,,
2015/4/13,40 Rhymney Street, Cathays, Cardiff, CF24 4DG,6,Shared House,,,
2015/4/13,142 Rhymney Street, Cathays, Cardiff, CF24 4DJ,5,Shared House,,,
2015/4/13,141 Rhymney Street, Cathays, Cardiff, CF24 4DL,,Shared House,,,
2015/4/15,17 Strathnairn Street, Roath, Cardiff, CF24 3JL,6,Shared House,,,
2015/4/17,16 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,5,Shared House,,,
2015/4/17,110 Miskin Street, Cathays, Cardiff, CF24 4AR,3,Shared House,,,
2015/4/17,17 Ruthin Gardens, Cathays, Cardiff, CF24 4AU,5,Shared House,,,
2015/4/17,24 Coburn Street, Cathays, Cardiff, CF24 4BS,3,Shared House,,,
2015/4/17,38 Coburn Street, Cathays, Cardiff, CF24 4BS,9,Shared House,,,
2015/4/17,62 Rhymney Street, Cathays, Cardiff, CF24 4DG,6,Shared House,,,
2015/4/17,96 Rhymney Street, Cathays, Cardiff, CF24 4DG,7,Shared House,,,
2015/4/17,141a Cathays Terrace, Cathays, Cardiff, CF24 4HW,12,Shared House,,,
2015/4/17,90 Cathays Terrace, Cathays, Cardiff, CF24 4HY,,Shared House,,,
2015/4/17,12 Cosmeston Street, Cathays, Cardiff, CF24 4LP,6,Shared House,,,
2015/4/17,4 Cosmeston Street, Cathays, Cardiff, CF24 4LP,3,Shared House,,,
2015/4/17,58 Monthermer Road, Cathays, Cardiff, CF24 4RA,7,Shared House,,,
2015/4/17,64 Pen-y-lan Road, Roath, Cardiff, CF23 5HW,0,Shared House,,,
2015/4/17,75 Bedford Street, Roath, Cardiff, CF24 3DB,9,Shared House,,,
2015/4/17,54 Pen-Y-Lan Road, Roath, Cardiff, CF24 3PF,7,Flats Section 257,,,
2015/4/17,117 Mackintosh Place, Roath, Cardiff, CF24 4RN,4,Shared House,,,
2015/4/17,108 Mackintosh Place, Roath, Cardiff, CF24 4RR,4,Shared House,,,
2015/4/17,206 Inverness Place, Roath, Cardiff, CF24 4SB,7,Shared House,,,
2015/4/23,5 Whitchurch Road, Cathays, Cardiff, CF14 3JL,5,Bedsits,,,
2015/4/23,68 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,,Shared House,,,
2015/4/23,30 Coburn Street, Cathays, Cardiff, CF24 4BS,5,Shared House,,,
2015/4/23,34 Coburn Street, Cathays, Cardiff, CF24 4BS,5,Shared House,,,
2015/4/23,39 Rhymney Street, Cathays, Cardiff, CF24 4DH,4,Shared House,,,
2015/4/23,104 Maindy Road, Cathays, Cardiff, CF24 4HQ,3,Shared House,,,
2015/4/23,25 Cathays Terrace, Cathays, Cardiff, CF24 4HS,5,Shared House,,,
2015/4/23,101 Cathays Terrace, Cathays, Cardiff, CF24 4HT,5,Shared House,,,
2015/4/23,16 Treherbert Street, Cathays, Cardiff, CF24 4JN,5,Shared House,,,
2015/4/23,22 Treherbert Street, Cathays, Cardiff, CF24 4JN,4,Shared House,,,
2015/4/23,First Floor Flat 191 Richmond Road, Roath, Cardiff, CF24 3BT,3,Flat in Multiple Occupation,,,
2015/4/23,First Floor Flat 193 Richmond Road, Roath, Cardiff, CF24 3BT,5,Flat in Multiple Occupation,,,
2015/4/23,Ground Floor Flat 191 Richmond Road, Roath, Cardiff, CF24 3BT,6,Flat in Multiple Occupation,,,
2015/4/23,Ground Floor Flat 193 Richmond Road, Roath, Cardiff, CF24 3BT,4,Flat in Multiple Occupation,,,
2015/4/23,185 City Road, Roath, Cardiff, CF24 3JB,7,Flats Section 257,,,
2015/4/23,2 Angus Street, Roath, Cardiff, CF24 3LY,8,Shared House,,,
2015/4/23,4 Claude Road, Roath, Cardiff, CF24 3PZ,6,Shared House,,,
2015/4/23,36 Elm Street, Roath, Cardiff, CF24 3QS,6,Shared House,,,
2015/4/23,49 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GE,4,Shared House,,,
2015/4/23,130 Mackintosh Place, Roath, Cardiff, CF24 4RR,5,Shared House,,,
2015/4/23,54 Inverness Place, Roath, Cardiff, CF24 4RZ,7,Shared House,,,
2015/4/23,37 Donald Street, Roath, Cardiff, CF24 4TJ,7,Shared House,,,
2015/4/23,101 Alfred Street, Roath, Cardiff, CF24 4UA,7,Shared House,,,
2015/4/28,41 Lochaber Street, Roath, Cardiff, CF24 3LS,4,Flat in Multiple Occupation,,,
2015/4/28,86 Alfred Street, Roath, Cardiff, CF24 4TZ,4,Shared House,,,
2015/5/11,2 Glenroy Street, Roath, Cardiff, CF24 3LB,5,Shared House,,,
2015/5/13,27 Richards Street, Cathays, Cardiff, CF24 4DA,5,Shared House,,,
2015/5/14,17 Woodville Road, Cathays, Cardiff, CF24 4DW,8,Shared House,,,
2015/5/15,29 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,3,Flats Section 257,,,
2015/5/15,31 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,5,Shared House,,,
2015/5/15,32 Treherbert Street, Cathays, Cardiff, CF24 4JN,2,Shared House,,,
2015/5/15,164 Woodville Road, Cathays, Cardiff, CF24 4NW,3,Shared House,,,
2015/5/15,65 Malefant Street, Cathays, Cardiff, CF24 4QD,5,Shared House,,,
2015/5/15,92 Mackintosh Place, Roath, Cardiff, CF24 4RR,5,Shared House,,,
2015/5/18,45a Wyeverne Road, Cathays, Cardiff, CF24 4BG,5,Shared House,,,
2015/5/18,48 Gordon Road, Roath, Cardiff, CF24 3AL,5,Bedsits,,,
2015/5/18,79 Richmond Road, Roath, Cardiff, CF24 3BR,3,Shared House,,,
2015/5/18,26 Claude Road, Roath, Cardiff, CF24 3PZ,12,Flats Section 257,,,
2015/5/18,39 Mackintosh Place, Roath, Cardiff, CF24 4RJ,4,Shared House,,,
2015/5/19,61 Harriet Street, Cathays, Cardiff, CF24 4BW,4,Shared House,,,
2015/5/19,30 Brithdir Street, Cathays, Cardiff, CF24 4LG,4,Shared House,,,
2015/5/19,9 Dogfield Street, Cathays, Cardiff, CF24 4QJ,6,Shared House,,,
2015/5/19,43 Clun Terrace, Cathays, Cardiff, CF24 4RB,3,Shared House,,,
2015/5/20,108 Harriet Street, Cathays, Cardiff, CF24 4BX,4,Shared House,,,
2015/5/20,169 Malefant Street, Cathays, Cardiff, CF24 4QG,4,Flats Section 257,,,
2015/5/21,184a City Road, Roath, Cardiff, CF24 3JF,4,Flats Section 257,,,
2015/5/22,32 Llanbleddian Gardens, Cathays, Cardiff, CF24 4AT,6,Flats Section 257,,,
2015/5/26,3 Llandough Street, Cathays, Cardiff, CF24 4AW,6,Shared House,,,
2015/5/26,117a Woodville Road, Cathays, Cardiff, CF24 4DY,8,Shared House,,,
2015/5/27,45 Wyeverne Road, Cathays, Cardiff, CF24 4BG,6,Shared House,,,
2015/5/27,66 Maindy Road, Cathays, Cardiff, CF24 4HQ,6,Shared House,,,
2015/5/27,13 Malefant Street, Cathays, Cardiff, CF24 4QB,7,Shared House,,,
2015/5/27,32 Malefant Street, Cathays, Cardiff, CF24 4QH,5,Shared House,,,
2015/5/28,58 Llantrisant Street, Cathays, Cardiff, CF24 4JE,4,Shared House,,,
2015/5/28,70 Daniel Street, Cathays, Cardiff, CF24 4NY,4,Shared House,,,
2015/5/28,36 Shirley Road, Roath, Cardiff, CF23 5HN,7,Flats Section 257,,,
2015/5/28,125 Keppoch Street, Roath, Cardiff, CF24 3JU,8,Shared House,,,
2015/5/28,46 Angus Street, Roath, Cardiff, CF24 3LY,1,Shared House,,,
2015/5/28,21 Crwys Place, Roath, Cardiff, CF24 4NS,10,Shared House,,,
2015/5/28,79 Inverness Place, Roath, Cardiff, CF24 4RW,3,Shared House,,,
2015/5/28,11 Ty\'n-Y-Coed Place, Roath, Cardiff, CF24 4TX,3,Shared House,,,
2015/5/29,111 Harriet Street, Cathays, Cardiff, CF24 4BX,7,Shared House,,,
2015/5/29,129 Keppoch Street, Roath, Cardiff, CF24 3JU,,Shared House,,,
2015/5/29,45 Mackintosh Place, Roath, Cardiff, CF24 4RJ,4,Shared House,,,
2015/5/29,57 Inverness Place, Roath, Cardiff, CF24 4RU,5,Shared House,,,
2015/5/29,23 Daviot Street, Roath, Cardiff, CF24 4SL,4,Shared House,,,
2015/5/29,94 Arabella Street, Roath, Cardiff, CF24 4TB,3,Shared House,,,
2015/5/29,57 Donald Street, Roath, Cardiff, CF24 4TL,5,Shared House,,,
2015/6/1,47 Cranbrook Street, Cathays, Cardiff, CF24 4AL,6,Shared House,,,
2015/6/1,26 Malefant Street, Cathays, Cardiff, CF24 4QB,8,Shared House,,,
2015/6/1,5 Malefant Street, Cathays, Cardiff, CF24 4QB,5,Shared House,,,
2015/6/1,103 Bedford Street, Roath, Cardiff, CF24 3DB,6,Shared House,,,
2015/6/1,19 Talworth Street, Roath, Cardiff, CF24 3EJ,5,Shared House,,,
2015/6/1,26 Alfred Street, Roath, Cardiff, CF24 4TY,7,Shared House,,,
2015/6/2,41 Colum Road, Cathays, Cardiff, CF10 3EE,7,Shared House,,,
2015/6/3,76 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,3,Flat in Multiple Occupation,,,
2015/6/3,94 Richards Street, Cathays, Cardiff, CF24 4DD,3,Shared House,,,
2015/6/3,60 Brithdir Street, Cathays, Cardiff, CF24 4LF,6,Shared House,,,
2015/6/3,19 Richmond Crescent, Roath, Cardiff, CF24 3AH,7,Shared House,,,
2015/6/3,42 Cyfarthfa Street, Roath, Cardiff, CF24 3HF,3,Shared House,,,
2015/6/3,69 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GF,7,Shared House,,,
2015/6/4,54 Thesiger Street, Cathays, Cardiff, CF24 4BP,4,Shared House,,,
2015/6/4,64 Richards Street, Cathays, Cardiff, CF24 4DB,4,Shared House,,,
2015/6/4,33 Mackintosh Place, Roath, Cardiff, CF24 4RQ,6,Shared House,,,
2015/6/4,140 Inverness Place, Roath, Cardiff, CF24 4RX,7,Shared House,,,
2015/6/4,42 Alfred Street, Roath, Cardiff, CF24 4TZ,7,Shared House,,,
2015/6/8,92 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,5,Shared House,,,
2015/6/8,151 Arabella Street, Roath, Cardiff, CF24 4SY,4,Shared House,,,
2015/6/8,160 Arabella Street, Roath, Cardiff, CF24 4SY,4,Shared House,,,
2015/6/10,38 Flora Street, Cathays, Cardiff, CF24 4EQ,5,Shared House,,,
2015/6/10,2 Plasnewydd Place, Roath, Cardiff, CF24 3HD,4,Shared House,,,
2015/6/10,224 Mackintosh Place, Roath, Cardiff, CF24 4RT,6,Shared House,,,
2015/6/10,207 Inverness Place, Roath, Cardiff, CF24 4RY,4,Shared House,,,
2015/6/11,168 Colum Road, Cathays, Cardiff, CF10 3EL,4,Shared House,,,
2015/6/11,172 Colum Road, Cathays, Cardiff, CF10 3EL,3,Shared House,,,
2015/6/11,14 Tewkesbury Place, Cathays, Cardiff, CF24 4QU,4,Shared House,,,
2015/6/12,50 Minny Street, Cathays, Cardiff, CF24 4ES,3,Shared House,,,
2015/6/12,9 Werfa Street, Roath, Cardiff, CF23 5EW,4,Shared House,,,
2015/6/12,101 Arran Street, Roath, Cardiff, CF24 3HU,5,Shared House,,,
2015/6/12,103 Mackintosh Place, Roath, Cardiff, CF24 4RN,,Shared House,,,
2015/6/12,105 Mackintosh Place, Roath, Cardiff, CF24 4RN,5,Shared House,,,
2015/6/12,110 Mackintosh Place, Roath, Cardiff, CF24 4RR,5,Shared House,,,
2015/6/17,63 Glenroy Street, Roath, Cardiff, CF24 3JY,7,Shared House,,,
2015/6/17,11 Wellfield Place, Roath, Cardiff, CF24 3PD,7,Shared House,,,
2015/6/17,4 Wellfield Place, Roath, Cardiff, CF24 3PD,4,Shared House,,,
2015/6/17,3 Pen-Y-Wain Place, Roath, Cardiff, CF24 4GA,5,Shared House,,,
2015/6/17,159 Mackintosh Place, Roath, Cardiff, CF24 4RP,4,Shared House,,,
2015/6/17,26 Mackintosh Place, Roath, Cardiff, CF24 4RQ,1,Shared House,,,
2015/6/17,165 Inverness Place, Roath, Cardiff, CF24 4RX,4,Shared House,,,
2015/6/18,19 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Shared House,,,
2015/6/18,112 Dogfield Street, Cathays, Cardiff, CF24 4QN,6,Shared House,,,
2015/6/18,3 Marlborough Road, Roath, Cardiff, CF23 5BT,4,Bedsits,,,
2015/6/18,5 Marlborough Road, Roath, Cardiff, CF23 5BT,6,Shared House,,,
2015/6/18,14 Shirley Road, Roath, Cardiff, CF23 5HN,4,Shared House,,,
2015/6/18,1A Northcote Street, Roath, Cardiff, CF24 3BH,9,Shared House,,,
2015/6/18,125 Bedford Street, Roath, Cardiff, CF24 3DB,9,Shared House,,,
2015/6/18,45 Croft Street, Roath, Cardiff, CF24 3DY,4,Shared House,,,
2015/6/18,90 Treharris Street, Roath, Cardiff, CF24 3HL,3,Shared House,,,
2015/6/18,52 Arran Street, Roath, Cardiff, CF24 3HS,4,Shared House,,,
2015/6/18,91 Arran Street, Roath, Cardiff, CF24 3HU,3,Shared House,,,
2015/6/18,125 Strathnairn Street, Roath, Cardiff, CF24 3JQ,4,Shared House,,,
2015/6/18,117 Glenroy Street, Roath, Cardiff, CF24 3JZ,3,Shared House,,,
2015/6/18,21 Connaught Road, Roath, Cardiff, CF24 3PT,4,Shared House,,,
2015/6/18,1 Pen-Y-Wain Lane, Roath, Cardiff, CF24 4DQ,5,Shared House,,,
2015/6/18,21 Diana Street, Roath, Cardiff, CF24 4TS,6,Shared House,,,
2015/6/19,163a City Road, Roath, Cardiff, CF24 3BQ,3,Flats Section 257,,,
2015/6/22,96 Coburn Street, Cathays, Cardiff, CF24 4BT,4,Shared House,,,
2015/6/22,104 Harriet Street, Cathays, Cardiff, CF24 4BX,5,Shared House,,,
2015/6/22,7 Hirwain Street, Cathays, Cardiff, CF24 4JG,4,Shared House,,,
2015/6/22,52 Bedford Street, Roath, Cardiff, CF24 3DB,5,Shared House,,,
2015/6/22,21 Plasnewydd Road, Roath, Cardiff, CF24 3EN,3,Shared House,,,
2015/6/22,19 Montgomery Street, Roath, Cardiff, CF24 3LZ,8,Shared House,,,
2015/6/22,119 Mackintosh Place, Roath, Cardiff, CF24 4RN,7,Shared House,,,
2015/6/22,177 Mackintosh Place, Roath, Cardiff, CF24 4RP,4,Shared House,,,
2015/6/22,62 Mackintosh Place, Roath, Cardiff, CF24 4RQ,5,Shared House,,,
2015/6/22,47 Inverness Place, Roath, Cardiff, CF24 4RU,6,Shared House,,,
2015/6/22,56 Moy Road, Roath, Cardiff, CF24 4TH,1,Shared House,,,
2015/6/23,70 May Street, Cathays, Cardiff, CF24 4EY,4,Shared House,,,
2015/6/23,96 Maindy Road, Cathays, Cardiff, CF24 4HQ,,Shared House,,,
2015/6/23,60 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,3,Shared House,,,
2015/6/23,21 Clare Street, Riverside, Cardiff, CF11 6BD,3,Shared House,,,
2015/6/23,2 Talworth Street, Roath, Cardiff, CF24 3EH,3,Shared House,,,
2015/6/23,24 Plasnewydd Road, Roath, Cardiff, CF24 3EN,7,Shared House,,,
2015/6/23,20 Glenroy Street, Roath, Cardiff, CF24 3LB,4,Shared House,,,
2015/6/23,148 Mackintosh Place, Roath, Cardiff, CF24 4RS,4,Flats Section 257,,,
2015/6/23,160 Mackintosh Place, Roath, Cardiff, CF24 4RS,4,Shared House,,,
2015/6/23,161 Moy Road, Roath, Cardiff, CF24 4TH,4,Shared House,,,
2015/6/24,78 Salisbury Road, Cathays, Cardiff, CF24 4AD,4,Flats Section 257,,,
2015/6/24,112 Rhymney Street, Cathays, Cardiff, CF24 4DG,,Shared House,,,
2015/6/24,35 Minny Street, Cathays, Cardiff, CF24 4ES,3,Shared House,,,
2015/6/24,62 Ninian Park Road, Riverside, Cardiff, CF11 6JB,4,Shared House,,,
2015/6/24,96 Cottrell Road, Roath, Cardiff, CF24 3EZ,6,Shared House,,,
2015/6/24,53 Cyfarthfa Street, Roath, Cardiff, CF24 3HF,5,Shared House,,,
2015/6/24,36 Strathnairn Street, Roath, Cardiff, CF24 3JN,0,Shared House,,,
2015/6/24,74 Glenroy Street, Roath, Cardiff, CF24 3JY,4,Shared House,,,
2015/6/24,13 Montgomery Street, Roath, Cardiff, CF24 3LZ,1,Shared House,,,
2015/6/24,93 Mackintosh Place, Roath, Cardiff, CF24 4RL,7,Shared House,,,
2015/6/24,64 Donald Street, Roath, Cardiff, CF24 4TR,7,Shared House,,,
2015/6/25,4 Senghenydd Road, Cathays, Cardiff, CF24 4AG,6,Shared House,,,
2015/6/25,10 Mundy Place, Cathays, Cardiff, CF24 4BZ,4,Shared House,,,
2015/6/25,22 Tewkesbury Street, Cathays, Cardiff, CF24 4QQ,4,Shared House,,,
2015/6/25,53 Monthermer Road, Cathays, Cardiff, CF24 4QX,4,Shared House,,,
2015/6/25,23 Crwys Place, Roath, Cardiff, CF24 4NS,,Shared House,,,
2015/6/25,49 Moy Road, Roath, Cardiff, CF24 4SH,6,Shared House,,,
2015/6/25,105 Diana Street, Roath, Cardiff, CF24 4TU,5,Shared House,,,
2015/6/25,38 Alfred Street, Roath, Cardiff, CF24 4TY,8,Shared House,,,
2015/6/26,29 Woodville Road, Cathays, Cardiff, CF24 4DW,1,Shared House,,,
2015/6/26,154 Woodville Road, Cathays, Cardiff, CF24 4NW,3,Shared House,,,
2015/6/26,22 Talworth Street, Roath, Cardiff, CF24 3EJ,4,Shared House,,,
2015/6/26,28 Strathnairn Street, Roath, Cardiff, CF24 3JN,4,Shared House,,,
2015/6/26,145 Glenroy Street, Roath, Cardiff, CF24 3LA,5,Shared House,,,
2015/6/26,148 Glenroy Street, Roath, Cardiff, CF24 3LA,5,Shared House,,,
2015/6/26,143 Albany Road, Roath, Cardiff, CF24 3NT,4,Shared House,,,
2015/6/26,153 Mackintosh Place, Roath, Cardiff, CF24 4RP,4,Shared House,,,
2015/6/26,178 Arabella Street, Roath, Cardiff, CF24 4SZ,4,Shared House,,,
2015/6/26,159 Donald Street, Roath, Cardiff, CF24 4TP,9,Shared House,,,
2015/6/26,48 Alfred Street, Roath, Cardiff, CF24 4TZ,6,Shared House,,,
2015/6/29,35a Salisbury Road, Cathays, Cardiff, CF24 4AA,8,Flats Section 257,,,
2015/6/29,127 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,5,Shared House,,,
2015/6/29,2a Mundy Place, Cathays, Cardiff, CF24 4BZ,4,Shared House,,,
2015/6/29,63 Rhymney Street, Cathays, Cardiff, CF24 4DH,3,Shared House,,,
2015/6/29,23 Fairoak Road, Roath, Cardiff, CF23 5HH,8,Shared House,,,
2015/6/29,126 Richmond Road, Roath, Cardiff, CF24 3BW,6,Shared House,,,
2015/6/29,150 Richmond Road, Roath, Cardiff, CF24 3BX,7,Shared House,,,
2015/6/29,6 Bedford Street, Roath, Cardiff, CF24 3BZ,5,Shared House,,,
2015/6/29,36 Talworth Street, Roath, Cardiff, CF24 3EJ,3,Shared House,,,
2015/6/29,69 Cyfarthfa Street, Roath, Cardiff, CF24 3HF,4,Shared House,,,
2015/6/29,67 Treharris Street, Roath, Cardiff, CF24 3HL,1,Shared House,,,
2015/6/29,31 Arran Street, Roath, Cardiff, CF24 3HR,6,Shared House,,,
2015/6/29,101 Strathnairn Street, Roath, Cardiff, CF24 3JQ,3,Shared House,,,
2015/6/29,144 Glenroy Street, Roath, Cardiff, CF24 3LA,7,Shared House,,,
2015/6/29,24 Elm Street, Roath, Cardiff, CF24 3QR,,Shared House,,,
2015/6/29,20a Mackintosh Place, Roath, Cardiff, CF24 4RQ,7,Shared House,,,
2015/6/29,38 Moy Road, Roath, Cardiff, CF24 4TG,6,Shared House,,,
2015/6/29,18 Diana Street, Roath, Cardiff, CF24 4TS,3,Shared House,,,
2015/6/30,18 Llantwit Street, Cathays, Cardiff, CF24 4AJ,,Shared House,,,
2015/6/30,21 Llanbleddian Gardens, Cathays, Cardiff, CF24 4AT,5,Shared House,,,
2015/6/30,76 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,9,Flats Section 257,,,
2015/6/30,194 Rhymney Street, Cathays, Cardiff, CF24 4DJ,7,Shared House,,,
2015/6/30,96 Woodville Road, Cathays, Cardiff, CF24 4ED,,Shared House,,,
2015/6/30,19 Ninian Road, Roath, Cardiff, CF23 5EF,10,Flats Section 257,,,
2015/6/30,177a City Road, Roath, Cardiff, CF24 3JB,6,Shared House,,,
2015/6/30,139 Mackintosh Place, Roath, Cardiff, CF24 4RN,7,Shared House,,,
2015/6/30,185 Arabella Street, Roath, Cardiff, CF24 4SZ,4,Shared House,,,
2015/7/7,15 Miskin Street, Cathays, Cardiff, CF24 4AQ,3,Shared House,,,
2015/7/7,43 Wyeverne Road, Cathays, Cardiff, CF24 4BG,0,Shared House,,,
2015/7/7,43a Wyeverne Road, Cathays, Cardiff, CF24 4BG,7,Flat in Multiple Occupation,,,
2015/7/7,16 Fitzroy Street, Cathays, Cardiff, CF24 4BL,0,Shared House,,,
2015/7/7,9 Thesiger Street, Cathays, Cardiff, CF24 4BN,5,Shared House,,,
2015/7/7,56 Gordon Road, Roath, Cardiff, CF24 3AL,7,Shared House,,,
2015/7/8,89 Strathnairn Street, Roath, Cardiff, CF24 3JP,3,Shared House,,,
2015/7/8,147 Donald Street, Roath, Cardiff, CF24 4TP,5,Shared House,,,
2015/7/8,36 Alfred Street, Roath, Cardiff, CF24 4TY,5,Shared House,,,
2015/7/9,129 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,7,Shared House,,,
2015/7/9,31 Boverton Street, Roath, Cardiff, CF23 5ES,6,Flats Section 257,,,
2015/7/9,19 Northcote Street, Roath, Cardiff, CF24 3BH,5,Shared House,,,
2015/7/11,11 Hendy Street, Roath, Cardiff, CF23 5EU,5,Flats Section 257,,,
2015/7/14,99 Harriet Street, Cathays, Cardiff, CF24 4BX,7,Shared House,,,
2015/7/15,87 Cyfarthfa Street, Roath, Cardiff, CF24 3HG,4,Shared House,,,
2015/7/16,81 Richards Street, Cathays, Cardiff, CF24 4DD,9,Shared House,,,
